CLIENT_CODE,FILE_NBR,SUBMISSION_NUMBER,LINE_NUMBER,AMOUNT
23,100055,1.00055010120191e+35,8,26778046
23,100055,1.00055010120191e+35,9,31822846
23,100055,1.00055010120191e+35,10,11366776
23,100055,1.00055010120191e+35,11,38201044
23,100055,1.00055010120191e+35,12,108168712
23,100055,1.00055010120191e+35,13,8062322
23,100055,1.00055010120191e+35,14,5984427
23,100055,1.00055010120191e+35,15,12150848
23,100055,1.00055010120191e+35,16,-6166421
23,100055,1.00055010120191e+35,17,1895901
23,100055,1.00055010120191e+35,18,
23,100055,1.00055010120191e+35,19,
23,100055,1.00055010120191e+35,21,
23,100055,1.00055010120191e+35,24,0
23,100055,1.00055010120191e+35,25,1895901
23,100056,1.00056010120191e+35,1,811506967
23,100056,1.00056010120191e+35,2,563648484
23,100056,1.00056010120191e+35,3,1375155451
23,100056,1.00056010120191e+35,4,993330807
23,100056,1.00056010120191e+35,5,381824644
23,100056,1.00056010120191e+35,6,560842
23,100056,1.00056010120191e+35,7,382385486
23,100056,1.00056010120191e+35,8,82788131
23,100056,1.00056010120191e+35,9,138071641
23,100056,1.00056010120191e+35,10,29671926
23,100056,1.00056010120191e+35,11,80069471
23,100056,1.00056010120191e+35,12,330601169
23,100056,1.00056010120191e+35,13,51784317
23,100056,1.00056010120191e+35,14,163860
23,100056,1.00056010120191e+35,15,0
23,100056,1.00056010120191e+35,16,163860
23,100056,1.00056010120191e+35,17,51948177
23,100056,1.00056010120191e+35,18,
23,100056,1.00056010120191e+35,19,
23,100056,1.00056010120191e+35,21,
23,100056,1.00056010120191e+35,24,0
23,100056,1.00056010120191e+35,25,51948177
23,100057,1.00057010120191e+35,1,693810488
23,100057,1.00057010120191e+35,2,712829139
23,100057,1.00057010120191e+35,3,1406639627
23,100057,1.00057010120191e+35,4,1150673824
23,100057,1.00057010120191e+35,5,255965803
23,100057,1.00057010120191e+35,6,1844535
23,100057,1.00057010120191e+35,7,257810338
23,100057,1.00057010120191e+35,8,62280928
23,100057,1.00057010120191e+35,9,61299161
23,100057,1.00057010120191e+35,10,29504473
23,100057,1.00057010120191e+35,11,80377706
23,100057,1.00057010120191e+35,12,233462268
23,100057,1.00057010120191e+35,13,24348070
23,100057,1.00057010120191e+35,14,47726406
23,100057,1.00057010120191e+35,15,6364672
23,100057,1.00057010120191e+35,16,41361734
23,100057,1.00057010120191e+35,17,65709804
23,100057,1.00057010120191e+35,18,
23,100057,1.00057010120191e+35,19,
23,100057,1.00057010120191e+35,21,
23,100057,1.00057010120191e+35,24,0
23,100057,1.00057010120191e+35,25,65709804
23,100062,1.00062010120191e+35,1,1246677504
23,100062,1.00062010120191e+35,2,948198277
23,100062,1.00062010120191e+35,3,2194875781
23,100062,1.00062010120191e+35,4,1904303466
23,100062,1.00062010120191e+35,5,290572315
23,100062,1.00062010120191e+35,6,1973372
23,100062,1.00062010120191e+35,7,292545687
23,100062,1.00062010120191e+35,8,74324564
23,100062,1.00062010120191e+35,9,92319404
23,100062,1.00062010120191e+35,10,31240149
23,100062,1.00062010120191e+35,11,108981564
23,100062,1.00062010120191e+35,12,306865681
23,100062,1.00062010120191e+35,13,-14319994
23,100062,1.00062010120191e+35,14,6869429
23,100062,1.00062010120191e+35,15,12073495
23,100062,1.00062010120191e+35,16,-5204066
23,100062,1.00062010120191e+35,17,-19524060
23,100062,1.00062010120191e+35,18,
23,100062,1.00062010120191e+35,19,
23,100062,1.00062010120191e+35,21,
23,100062,1.00062010120191e+35,24,0
23,100062,1.00062010120191e+35,25,-19524060
23,100063,1.00063010120191e+35,1,469570870
23,100063,1.00063010120191e+35,2,306722821
23,100063,1.00063010120191e+35,3,776293691
23,100063,1.00063010120191e+35,4,635367788
23,100063,1.00063010120191e+35,5,140925903
23,100063,1.00063010120191e+35,6,6356509
23,100063,1.00063010120191e+35,7,147282412
23,100063,1.00063010120191e+35,8,49384163
23,100063,1.00063010120191e+35,9,31278670
23,100063,1.00063010120191e+35,10,14141875
23,100063,1.00063010120191e+35,11,64724954
23,100063,1.00063010120191e+35,12,159529662
23,100063,1.00063010120191e+35,13,-12247250
23,100063,1.00063010120191e+35,14,551493
23,100063,1.00063010120191e+35,15,305800
23,100063,1.00063010120191e+35,16,245693
23,100063,1.00063010120191e+35,17,-12001557
23,100063,1.00063010120191e+35,18,
23,100063,1.00063010120191e+35,19,
23,100063,1.00063010120191e+35,21,
23,100063,1.00063010120191e+35,24,0
23,100063,1.00063010120191e+35,25,-12001557
23,100067,1.00067010120191e+35,1,1086742441
23,100067,1.00067010120191e+35,2,977232133
23,100067,1.00067010120191e+35,3,2063974574
23,100067,1.00067010120191e+35,4,1649464308
23,100067,1.00067010120191e+35,5,414510266
23,100067,1.00067010120191e+35,6,4129314
23,100067,1.00067010120191e+35,7,418639580
23,100067,1.00067010120191e+35,8,100430323
23,100067,1.00067010120191e+35,9,124306311
23,100067,1.00067010120191e+35,10,30661034
23,100067,1.00067010120191e+35,11,133558527
23,100067,1.00067010120191e+35,12,388956195
23,100067,1.00067010120191e+35,13,29683385
23,100067,1.00067010120191e+35,14,2284517
23,100067,1.00067010120191e+35,15,9674
23,100067,1.00067010120191e+35,16,2274843
23,100067,1.00067010120191e+35,17,31958228
23,100067,1.00067010120191e+35,18,
23,100067,1.00067010120191e+35,19,
23,100067,1.00067010120191e+35,21,
23,100067,1.00067010120191e+35,24,0
23,100067,1.00067010120191e+35,25,31958228
23,100069,1.00069010120191e+35,1,483449144
23,100069,1.00069010120191e+35,2,454183657
23,100069,1.00069010120191e+35,3,937632801
23,100069,1.00069010120191e+35,4,775029859
23,100069,1.00069010120191e+35,5,162602942
23,100069,1.00069010120191e+35,6,594187
23,100069,1.00069010120191e+35,7,163197129
23,100069,1.00069010120191e+35,8,27745395
23,100069,1.00069010120191e+35,9,44862538
23,100069,1.00069010120191e+35,10,13945324
23,100069,1.00069010120191e+35,11,49585302
23,100069,1.00069010120191e+35,12,136138559
23,100069,1.00069010120191e+35,13,27058570
23,100069,1.00069010120191e+35,14,8674311
23,100069,1.00069010120191e+35,15,6661550
23,100069,1.00069010120191e+35,16,2012761
23,100069,1.00069010120191e+35,17,29071331
23,100069,1.00069010120191e+35,18,
23,100069,1.00069010120191e+35,19,
23,100069,1.00069010120191e+35,21,
23,100069,1.00069010120191e+35,24,0
23,100069,1.00069010120191e+35,25,29071331
23,100070,1.00070010120191e+35,1,715415111
23,100070,1.00070010120191e+35,2,679148981
23,100070,1.00070010120191e+35,3,1394564092
23,100070,1.00070010120191e+35,4,1233432859
23,100070,1.00070010120191e+35,5,161131233
23,100070,1.00070010120191e+35,6,96443
23,100070,1.00070010120191e+35,7,161227676
23,100070,1.00070010120191e+35,8,37490187
23,100070,1.00070010120191e+35,9,49853214
23,100070,1.00070010120191e+35,10,14467264
23,100070,1.00070010120191e+35,11,55983478
23,100070,1.00070010120191e+35,12,157794143
23,100070,1.00070010120191e+35,13,3433533
23,100070,1.00070010120191e+35,14,98656
23,100070,1.00070010120191e+35,15,1256
23,100070,1.00070010120191e+35,16,97400
23,100070,1.00070010120191e+35,17,3530933
23,100070,1.00070010120191e+35,18,
23,100070,1.00070010120191e+35,19,
23,100070,1.00070010120191e+35,21,
23,100070,1.00070010120191e+35,24,0
23,100070,1.00070010120191e+35,25,3530933
23,100071,1.00071010120191e+35,1,934436960
23,100071,1.00071010120191e+35,2,732957178
23,100071,1.00071010120191e+35,3,1667394138
23,100071,1.00071010120191e+35,4,1543376419
23,100071,1.00071010120191e+35,5,124017719
23,100071,1.00071010120191e+35,6,88970
23,100071,1.00071010120191e+35,7,124106689
23,100071,1.00071010120191e+35,8,31548654
23,100071,1.00071010120191e+35,9,26333274
23,100071,1.00071010120191e+35,10,12084793
23,100071,1.00071010120191e+35,11,42171526
23,100071,1.00071010120191e+35,12,112138247
23,100071,1.00071010120191e+35,13,11968442
23,100071,1.00071010120191e+35,14,2970834
23,100071,1.00071010120191e+35,15,4122207
23,100071,1.00071010120191e+35,16,-1151373
23,100071,1.00071010120191e+35,17,10817069
23,100071,1.00071010120191e+35,18,
23,100071,1.00071010120191e+35,19,
23,100071,1.00071010120191e+35,21,
23,100071,1.00071010120191e+35,24,0
23,100071,1.00071010120191e+35,25,10817069
23,100072,1.00072010120191e+35,1,442504056
23,100072,1.00072010120191e+35,2,391900690
23,100072,1.00072010120191e+35,3,834404746
23,100072,1.00072010120191e+35,4,658193137
23,100072,1.00072010120191e+35,5,176211609
23,100072,1.00072010120191e+35,6,1129714
23,100072,1.00072010120191e+35,7,177341323
23,100072,1.00072010120191e+35,8,38115106
23,100072,1.00072010120191e+35,9,43002951
23,100072,1.00072010120191e+35,10,17324845
23,100072,1.00072010120191e+35,11,49018650
23,100072,1.00072010120191e+35,12,147461552
23,100072,1.00072010120191e+35,13,29879771
23,100072,1.00072010120191e+35,14,25168178
23,100072,1.00072010120191e+35,15,14636937
23,100072,1.00072010120191e+35,16,10531241
23,100072,1.00072010120191e+35,17,40411012
23,100072,1.00072010120191e+35,18,
23,100072,1.00072010120191e+35,19,
23,100072,1.00072010120191e+35,21,
23,100072,1.00072010120191e+35,24,0
23,100072,1.00072010120191e+35,25,40411012
23,100073,1.00073070120181e+35,1,798803223
23,100073,1.00073070120181e+35,2,700314475
23,100073,1.00073070120181e+35,3,1499117698
23,100073,1.00073070120181e+35,4,1146904740
23,100073,1.00073070120181e+35,5,352212958
23,100073,1.00073070120181e+35,6,20337698
23,100073,1.00073070120181e+35,7,372550656
23,100073,1.00073070120181e+35,8,86630165
23,100073,1.00073070120181e+35,9,112490614
23,100073,1.00073070120181e+35,10,37483383
23,100073,1.00073070120181e+35,11,118523071
23,100073,1.00073070120181e+35,12,355127233
23,100073,1.00073070120181e+35,13,17423423
23,100073,1.00073070120181e+35,14,116433513
23,100073,1.00073070120181e+35,15,140384231
23,100073,1.00073070120181e+35,16,-23950718
23,100073,1.00073070120181e+35,17,-6527295
23,100073,1.00073070120181e+35,18,
23,100073,1.00073070120181e+35,19,
23,100073,1.00073070120181e+35,21,
23,100073,1.00073070120181e+35,24,0
23,100073,1.00073070120181e+35,25,-6527295
23,100074,1.00074010120191e+35,1,232682395
23,100074,1.00074010120191e+35,2,285269843
23,100074,1.00074010120191e+35,3,517952238
23,100074,1.00074010120191e+35,4,442684850
23,100074,1.00074010120191e+35,5,75267388
23,100074,1.00074010120191e+35,6,412897
23,100074,1.00074010120191e+35,7,75680285
23,100074,1.00074010120191e+35,8,16756428
23,100074,1.00074010120191e+35,9,14355869
23,100074,1.00074010120191e+35,10,6582251
23,100074,1.00074010120191e+35,11,19543566
23,100074,1.00074010120191e+35,12,57238114
23,100074,1.00074010120191e+35,13,18442171
23,100074,1.00074010120191e+35,14,-450161
23,100074,1.00074010120191e+35,15,261066
23,100074,1.00074010120191e+35,16,-711227
23,100074,1.00074010120191e+35,17,17730944
23,100074,1.00074010120191e+35,18,
23,100074,1.00074010120191e+35,19,
23,100074,1.00074010120191e+35,21,
23,100074,1.00074010120191e+35,24,0
23,100074,1.00074010120191e+35,25,17730944
23,100075,1.00075010120191e+35,1,2916011743
23,100075,1.00075010120191e+35,2,2535341830
23,100075,1.00075010120191e+35,3,5451353573
23,100075,1.00075010120191e+35,4,4127020187
23,100075,1.00075010120191e+35,5,1324333386
23,100075,1.00075010120191e+35,6,13608459
23,100075,1.00075010120191e+35,7,1337941845
23,100075,1.00075010120191e+35,8,293736319
23,100075,1.00075010120191e+35,9,305786508
23,100075,1.00075010120191e+35,10,89849272
23,100075,1.00075010120191e+35,11,440414332
23,100075,1.00075010120191e+35,12,1129786431
23,100075,1.00075010120191e+35,13,208155414
23,100075,1.00075010120191e+35,14,32503351
23,100075,1.00075010120191e+35,15,26905437
23,100075,1.00075010120191e+35,16,5597914
23,100075,1.00075010120191e+35,17,213753328
23,100075,1.00075010120191e+35,18,
23,100075,1.00075010120191e+35,19,
23,100075,1.00075010120191e+35,21,
23,100075,1.00075010120191e+35,24,0
23,100075,1.00075010120191e+35,25,213753328
23,100077,1.00077010120191e+35,1,1085900824
23,100077,1.00077010120191e+35,2,651735167
23,100077,1.00077010120191e+35,3,1737635991
23,100077,1.00077010120191e+35,4,1588430613
23,100077,1.00077010120191e+35,5,149205378
23,100077,1.00077010120191e+35,6,28000
23,100077,1.00077010120191e+35,7,149233378
23,100077,1.00077010120191e+35,8,36923137
23,100077,1.00077010120191e+35,9,49054665
23,100077,1.00077010120191e+35,10,10942347
23,100077,1.00077010120191e+35,11,45414425
23,100077,1.00077010120191e+35,12,142334574
23,100077,1.00077010120191e+35,13,6898804
23,100077,1.00077010120191e+35,14,295857
23,100077,1.00077010120191e+35,15,78284
23,100077,1.00077010120191e+35,16,217573
23,100077,1.00077010120191e+35,17,7116377
23,100077,1.00077010120191e+35,18,
23,100077,1.00077010120191e+35,19,
23,100077,1.00077010120191e+35,21,
23,100077,1.00077010120191e+35,24,0
23,100077,1.00077010120191e+35,25,7116377
23,100079,1.00079060120181e+35,1,2283098081
23,100079,1.00079060120181e+35,2,5294243973
23,100079,1.00079060120181e+35,3,7577342054
23,100079,1.00079060120181e+35,4,5993933650
23,100079,1.00079060120181e+35,5,1583408404
23,100079,1.00079060120181e+35,6,42884586
23,100079,1.00079060120181e+35,7,1626292990
23,100079,1.00079060120181e+35,8,197166580
23,100079,1.00079060120181e+35,9,620222389
23,100079,1.00079060120181e+35,10,83146421
23,100079,1.00079060120181e+35,11,550359336
23,100079,1.00079060120181e+35,12,1450894726
23,100079,1.00079060120181e+35,13,175398264
23,100079,1.00079060120181e+35,14,1451106
23,100079,1.00079060120181e+35,15,0
23,100079,1.00079060120181e+35,16,1451106
23,100079,1.00079060120181e+35,17,176849370
23,100079,1.00079060120181e+35,18,
23,100079,1.00079060120181e+35,19,
23,100079,1.00079060120181e+35,21,
23,100079,1.00079060120181e+35,24,0
23,100079,1.00079060120181e+35,25,176849370
23,100080,1.00080010120191e+35,1,3682564648
23,100080,1.00080010120191e+35,2,2199538359
23,100080,1.00080010120191e+35,3,5882103007
23,100080,1.00080010120191e+35,4,5297113349
23,100080,1.00080010120191e+35,5,584989658
23,100080,1.00080010120191e+35,6,12436523
23,100080,1.00080010120191e+35,7,597426181
23,100080,1.00080010120191e+35,8,115458207
23,100080,1.00080010120191e+35,9,163605495
23,100080,1.00080010120191e+35,10,41283212
23,100080,1.00080010120191e+35,11,219484101
23,100080,1.00080010120191e+35,12,539831015
23,100080,1.00080010120191e+35,13,57595166
23,100080,1.00080010120191e+35,14,12262056
23,100080,1.00080010120191e+35,15,4549059
23,100080,1.00080010120191e+35,16,7712997
23,100080,1.00080010120191e+35,17,65308163
23,100080,1.00080010120191e+35,18,-19491480
23,100080,1.00080010120191e+35,19,
23,100080,1.00080010120191e+35,21,
23,100080,1.00080010120191e+35,24,0
23,100080,1.00080010120191e+35,25,45816683
23,100081,1.00081100120181e+35,1,6244588
23,100081,1.00081100120181e+35,2,23474489
23,100081,1.00081100120181e+35,3,29719077
23,100081,1.00081100120181e+35,4,21866574
23,100081,1.00081100120181e+35,5,7852503
23,100081,1.00081100120181e+35,6,105617
23,100081,1.00081100120181e+35,7,7958120
23,100081,1.00081100120181e+35,8,2453884
23,100081,1.00081100120181e+35,9,2278830
23,100081,1.00081100120181e+35,10,1765187
23,100081,1.00081100120181e+35,11,2674738
23,100081,1.00081100120181e+35,12,9172639
23,100081,1.00081100120181e+35,13,-1214519
23,100081,1.00081100120181e+35,14,1340618
23,100081,1.00081100120181e+35,15,851286
23,100081,1.00081100120181e+35,16,489332
23,100081,1.00081100120181e+35,17,-725187
23,100081,1.00081100120181e+35,18,191049
23,100081,1.00081100120181e+35,19,
23,100081,1.00081100120181e+35,21,
23,100081,1.00081100120181e+35,24,0
23,100081,1.00081100120181e+35,25,-534138
23,100084,1.00084070120181e+35,1,458634236
23,100084,1.00084070120181e+35,2,388255622
23,100084,1.00084070120181e+35,3,846889858
23,100084,1.00084070120181e+35,4,635645346
23,100084,1.00084070120181e+35,5,211244512
23,100084,1.00084070120181e+35,6,7044465
23,100084,1.00084070120181e+35,7,218288977
23,100084,1.00084070120181e+35,8,55478884
23,100084,1.00084070120181e+35,9,79886293
23,100084,1.00084070120181e+35,10,28213458
23,100084,1.00084070120181e+35,11,50450110
23,100084,1.00084070120181e+35,12,214028745
23,100084,1.00084070120181e+35,13,4260232
23,100084,1.00084070120181e+35,14,11810260
23,100084,1.00084070120181e+35,15,0
23,100084,1.00084070120181e+35,16,11810260
23,100084,1.00084070120181e+35,17,16070492
23,100084,1.00084070120181e+35,18,
23,100084,1.00084070120181e+35,19,775598
23,100084,1.00084070120181e+35,21,-494009
23,100084,1.00084070120181e+35,24,281589
23,100084,1.00084070120181e+35,25,16352081
23,100086,1.00086070120181e+35,1,637328751
23,100086,1.00086070120181e+35,2,374059549
23,100086,1.00086070120181e+35,3,1011388300
23,100086,1.00086070120181e+35,4,804454823
23,100086,1.00086070120181e+35,5,206933477
23,100086,1.00086070120181e+35,6,14507346
23,100086,1.00086070120181e+35,7,221440823
23,100086,1.00086070120181e+35,8,64430815
23,100086,1.00086070120181e+35,9,79350005
23,100086,1.00086070120181e+35,10,22280678
23,100086,1.00086070120181e+35,11,83196203
23,100086,1.00086070120181e+35,12,249257701
23,100086,1.00086070120181e+35,13,-27816878
23,100086,1.00086070120181e+35,14,40644669
23,100086,1.00086070120181e+35,15,8960837
23,100086,1.00086070120181e+35,16,31683832
23,100086,1.00086070120181e+35,17,3866954
23,100086,1.00086070120181e+35,18,
23,100086,1.00086070120181e+35,19,
23,100086,1.00086070120181e+35,21,
23,100086,1.00086070120181e+35,24,0
23,100086,1.00086070120181e+35,25,3866954
23,100088,1.00088100120181e+35,1,2547082109
23,100088,1.00088100120181e+35,2,2474549212
23,100088,1.00088100120181e+35,3,5021631321
23,100088,1.00088100120181e+35,4,3968110941
23,100088,1.00088100120181e+35,5,1053520380
23,100088,1.00088100120181e+35,6,20738645
23,100088,1.00088100120181e+35,7,1074259025
23,100088,1.00088100120181e+35,8,200742604
23,100088,1.00088100120181e+35,9,293723197
23,100088,1.00088100120181e+35,10,62998777
23,100088,1.00088100120181e+35,11,340766891
23,100088,1.00088100120181e+35,12,898231469
23,100088,1.00088100120181e+35,13,176027556
23,100088,1.00088100120181e+35,14,69141777
23,100088,1.00088100120181e+35,15,21815810
23,100088,1.00088100120181e+35,16,47325967
23,100088,1.00088100120181e+35,17,223353523
23,100088,1.00088100120181e+35,18,
23,100088,1.00088100120181e+35,19,
23,100088,1.00088100120181e+35,21,
23,100088,1.00088100120181e+35,24,0
23,100088,1.00088100120181e+35,25,223353523
23,100092,1.00092010120191e+35,1,782495890
23,100092,1.00092010120191e+35,2,678442172
23,100092,1.00092010120191e+35,3,1460938062
23,100092,1.00092010120191e+35,4,1324364894
23,100092,1.00092010120191e+35,5,136573168
23,100092,1.00092010120191e+35,6,1616175
23,100092,1.00092010120191e+35,7,138189343
23,100092,1.00092010120191e+35,8,38255376
23,100092,1.00092010120191e+35,9,41637178
23,100092,1.00092010120191e+35,10,13171739
23,100092,1.00092010120191e+35,11,58954132
23,100092,1.00092010120191e+35,12,152018425
23,100092,1.00092010120191e+35,13,-13829082
23,100092,1.00092010120191e+35,14,3582080
23,100092,1.00092010120191e+35,15,
23,100092,1.00092010120191e+35,16,3582080
23,100092,1.00092010120191e+35,17,-10247002
23,100092,1.00092010120191e+35,18,-905075
23,100092,1.00092010120191e+35,19,
23,100092,1.00092010120191e+35,21,
23,100092,1.00092010120191e+35,24,0
23,100092,1.00092010120191e+35,25,-11152077
23,100093,1.00093100120181e+35,1,965864882
23,100093,1.00093100120181e+35,2,1516013936
23,100093,1.00093100120181e+35,3,2481878818
23,100093,1.00093100120181e+35,4,2029127442
23,100093,1.00093100120181e+35,5,452751376
23,100093,1.00093100120181e+35,6,36113774
23,100093,1.00093100120181e+35,7,488865150
23,100093,1.00093100120181e+35,8,109393683
23,100093,1.00093100120181e+35,9,160136055
23,100093,1.00093100120181e+35,10,31627915
23,100093,1.00093100120181e+35,11,140101428
23,100093,1.00093100120181e+35,12,441259081
23,100093,1.00093100120181e+35,13,47606069
23,100093,1.00093100120181e+35,14,87355087
23,100093,1.00093100120181e+35,15,127593301
23,100093,1.00093100120181e+35,16,-40238214
23,100093,1.00093100120181e+35,17,7367855
23,100093,1.00093100120181e+35,18,
23,100093,1.00093100120181e+35,19,
23,100093,1.00093100120181e+35,21,
23,100093,1.00093100120181e+35,24,0
23,100093,1.00093100120181e+35,25,7367855
23,100098,1.00098100120181e+35,1,4778320
23,100098,1.00098100120181e+35,2,63132500
23,100098,1.00098100120181e+35,3,67910820
23,100098,1.00098100120181e+35,4,51057611
23,100098,1.00098100120181e+35,5,16853209
23,100098,1.00098100120181e+35,6,2863696
23,100098,1.00098100120181e+35,7,19716905
23,100098,1.00098100120181e+35,8,7100779
23,100098,1.00098100120181e+35,9,4721369
23,100098,1.00098100120181e+35,10,4347967
23,100098,1.00098100120181e+35,11,12249049
23,100098,1.00098100120181e+35,12,28419164
23,100098,1.00098100120181e+35,13,-8702259
23,100098,1.00098100120181e+35,14,12352349
23,100098,1.00098100120181e+35,15,3940467
23,100098,1.00098100120181e+35,16,8411882
23,100098,1.00098100120181e+35,17,-290377
23,100098,1.00098100120181e+35,18,
23,100098,1.00098100120181e+35,19,
23,100098,1.00098100120181e+35,21,
23,100098,1.00098100120181e+35,24,0
23,100098,1.00098100120181e+35,25,-290377
23,100099,1.00099010120191e+35,1,205927875
23,100099,1.00099010120191e+35,2,166101197
23,100099,1.00099010120191e+35,3,372029072
23,100099,1.00099010120191e+35,4,332891911
23,100099,1.00099010120191e+35,5,39137161
23,100099,1.00099010120191e+35,6,190044
23,100099,1.00099010120191e+35,7,39327205
23,100099,1.00099010120191e+35,8,11931822
23,100099,1.00099010120191e+35,9,8869646
23,100099,1.00099010120191e+35,10,5053801
23,100099,1.00099010120191e+35,11,15121719
23,100099,1.00099010120191e+35,12,40976988
23,100099,1.00099010120191e+35,13,-1649783
23,100099,1.00099010120191e+35,14,-13541
23,100099,1.00099010120191e+35,15,846365
23,100099,1.00099010120191e+35,16,-859906
23,100099,1.00099010120191e+35,17,-2509689
23,100099,1.00099010120191e+35,18,639231
23,100099,1.00099010120191e+35,19,
23,100099,1.00099010120191e+35,21,
23,100099,1.00099010120191e+35,24,0
23,100099,1.00099010120191e+35,25,-1870458
23,100099,1.00099090120191e+35,1,98494428
23,100099,1.00099090120191e+35,2,78938861
23,100099,1.00099090120191e+35,3,177433289
23,100099,1.00099090120191e+35,4,157875571
23,100099,1.00099090120191e+35,5,19557718
23,100099,1.00099090120191e+35,6,83216
23,100099,1.00099090120191e+35,7,19640934
23,100099,1.00099090120191e+35,8,6095122
23,100099,1.00099090120191e+35,9,4420975
23,100099,1.00099090120191e+35,10,2436570
23,100099,1.00099090120191e+35,11,8817731
23,100099,1.00099090120191e+35,12,21770398
23,100099,1.00099090120191e+35,13,-2129464
23,100099,1.00099090120191e+35,14,307305
23,100099,1.00099090120191e+35,15,1488081
23,100099,1.00099090120191e+35,16,-1180776
23,100099,1.00099090120191e+35,17,-3310240
23,100099,1.00099090120191e+35,18,
23,100099,1.00099090120191e+35,19,
23,100099,1.00099090120191e+35,21,
23,100099,1.00099090120191e+35,24,0
23,100099,1.00099090120191e+35,25,-3310240
23,100102,1.00102010120191e+35,1,102556844
23,100102,1.00102010120191e+35,2,132572644
23,100102,1.00102010120191e+35,3,235129488
23,100102,1.00102010120191e+35,4,203953805
23,100102,1.00102010120191e+35,5,31175683
23,100102,1.00102010120191e+35,6,305477
23,100102,1.00102010120191e+35,7,31481160
23,100102,1.00102010120191e+35,8,10292636
23,100102,1.00102010120191e+35,9,6835362
23,100102,1.00102010120191e+35,10,4099333
23,100102,1.00102010120191e+35,11,15711305
23,100102,1.00102010120191e+35,12,36938636
23,100102,1.00102010120191e+35,13,-5457476
23,100102,1.00102010120191e+35,14,21497
23,100102,1.00102010120191e+35,15,176119
23,100102,1.00102010120191e+35,16,-154622
23,100102,1.00102010120191e+35,17,-5612098
23,100102,1.00102010120191e+35,18,
23,100102,1.00102010120191e+35,19,
23,100102,1.00102010120191e+35,21,
23,100102,1.00102010120191e+35,24,0
23,100102,1.00102010120191e+35,25,-5612098
23,100103,1.00103010120191e+35,1,30905968
23,100103,1.00103010120191e+35,2,72262085
23,100103,1.00103010120191e+35,3,103168053
23,100103,1.00103010120191e+35,4,82105971
23,100103,1.00103010120191e+35,5,21062082
23,100103,1.00103010120191e+35,6,445424
23,100103,1.00103010120191e+35,7,21507506
23,100103,1.00103010120191e+35,8,5715205
23,100103,1.00103010120191e+35,9,4423988
23,100103,1.00103010120191e+35,10,2675489
23,100103,1.00103010120191e+35,11,9272434
23,100103,1.00103010120191e+35,12,22087116
23,100103,1.00103010120191e+35,13,-579610
23,100103,1.00103010120191e+35,14,6407652
23,100103,1.00103010120191e+35,15,6798034
23,100103,1.00103010120191e+35,16,-390382
23,100103,1.00103010120191e+35,17,-969992
23,100103,1.00103010120191e+35,18,
23,100103,1.00103010120191e+35,19,
23,100103,1.00103010120191e+35,21,
23,100103,1.00103010120191e+35,24,0
23,100103,1.00103010120191e+35,25,-969992
23,100105,1.00105010120191e+35,1,568894411
23,100105,1.00105010120191e+35,2,595997316
23,100105,1.00105010120191e+35,3,1164891727
23,100105,1.00105010120191e+35,4,915676713
23,100105,1.00105010120191e+35,5,249215014
23,100105,1.00105010120191e+35,6,2319225
23,100105,1.00105010120191e+35,7,251534239
23,100105,1.00105010120191e+35,8,81658382
23,100105,1.00105010120191e+35,9,90897803
23,100105,1.00105010120191e+35,10,27369270
23,100105,1.00105010120191e+35,11,55537029
23,100105,1.00105010120191e+35,12,255462484
23,100105,1.00105010120191e+35,13,-3928245
23,100105,1.00105010120191e+35,14,54028237
23,100105,1.00105010120191e+35,15,48077992
23,100105,1.00105010120191e+35,16,5950245
23,100105,1.00105010120191e+35,17,2022000
23,100105,1.00105010120191e+35,18,
23,100105,1.00105010120191e+35,19,
23,100105,1.00105010120191e+35,21,
23,100105,1.00105010120191e+35,24,0
23,100105,1.00105010120191e+35,25,2022000
23,100106,1.00106060120181e+35,1,9397727
23,100106,1.00106060120181e+35,2,37433428
23,100106,1.00106060120181e+35,3,46831155
23,100106,1.00106060120181e+35,4,32100256
23,100106,1.00106060120181e+35,5,14730899
23,100106,1.00106060120181e+35,6,691005
23,100106,1.00106060120181e+35,7,15421904
23,100106,1.00106060120181e+35,8,4564241
23,100106,1.00106060120181e+35,9,5233330
23,100106,1.00106060120181e+35,10,2049094
23,100106,1.00106060120181e+35,11,5758927
23,100106,1.00106060120181e+35,12,17605592
23,100106,1.00106060120181e+35,13,-2183688
23,100106,1.00106060120181e+35,14,6716614
23,100106,1.00106060120181e+35,15,4939178
23,100106,1.00106060120181e+35,16,1777436
23,100106,1.00106060120181e+35,17,-406252
23,100106,1.00106060120181e+35,18,
23,100106,1.00106060120181e+35,19,
23,100106,1.00106060120181e+35,21,
23,100106,1.00106060120181e+35,24,0
23,100106,1.00106060120181e+35,25,-406252
23,100107,1.00107010120191e+35,1,146238907
23,100107,1.00107010120191e+35,2,156793636
23,100107,1.00107010120191e+35,3,303032543
23,100107,1.00107010120191e+35,4,263170852
23,100107,1.00107010120191e+35,5,39861691
23,100107,1.00107010120191e+35,6,72042
23,100107,1.00107010120191e+35,7,39933733
23,100107,1.00107010120191e+35,8,8431623
23,100107,1.00107010120191e+35,9,8598147
23,100107,1.00107010120191e+35,10,4837669
23,100107,1.00107010120191e+35,11,14179925
23,100107,1.00107010120191e+35,12,36047364
23,100107,1.00107010120191e+35,13,3886369
23,100107,1.00107010120191e+35,14,196282
23,100107,1.00107010120191e+35,15,877284
